id,time,x,y
2005,2018-11-01T06:02:06Z,48590.120113232704,-1433275.2246928215
2005,2018-11-01T07:02:33Z,48415.63305737349,-1433210.9860810642
2005,2018-11-01T08:03:03Z,48196.58504117632,-1433216.3446146846
2005,2018-11-01T09:02:32Z,48334.26822645032,-1433069.297973726
2005,2018-11-01T10:02:04Z,48406.19382742887,-1433164.4538898421
2005,2018-12-01T01:02:25Z,39276.69249404659,-1439494.8493860327
2005,2018-12-01T11:01:30Z,44389.23523892248,-1437306.0441563025
2005,2018-12-01T12:01:38Z,44388.42388770639,-1437306.4703847605
2005,2018-12-01T13:01:32Z,44389.71609447953,-1437301.3851852354
2005,2018-12-01T14:02:05Z,44186.17556844709,-1436985.8765033789
2005,2018-12-01T15:01:54Z,44195.81187904465,-1437033.3363490761
2005,2018-12-01T16:01:26Z,44194.14964617615,-1437036.1522361261
2005,2018-12-01T17:03:04Z,44173.114434596624,-1437035.2505228063
2005,2018-12-01T18:01:26Z,44177.37742489827,-1437038.0851828638
2005,2018-12-01T19:01:25Z,44175.886004971784,-1437032.5171398742
2005,2018-12-01T20:01:31Z,44175.72901764078,-1437033.0357351445
2005,2018-12-01T02:01:43Z,39348.64780821642,-1439491.1594525154
2005,2018-12-01T21:01:57Z,44448.720242491865,-1437264.1649698555
2005,2018-12-01T22:02:01Z,43674.33857505783,-1437930.9834083323
2005,2018-12-01T23:02:19Z,43473.45811456273,-1437845.5206040784
2005,2018-12-02T00:01:51Z,43503.87324621937,-1437819.76317899
2005,2018-12-01T03:01:38Z,39244.446344139986,-1439556.4006084239
2005,2018-12-01T04:01:28Z,39288.29918228358,-1439466.4700644147
2005,2018-12-01T05:01:36Z,39275.51046012858,-1439473.3734288982
2005,2018-12-01T06:02:04Z,39275.8025272016,-1439472.0879245359
2005,2018-12-01T07:02:08Z,39570.799956616225,-1439419.0881040075
2005,2018-12-01T08:02:02Z,40638.750599173436,-1438833.5560358765
2005,2018-12-01T09:02:25Z,43831.04939619742,-1437397.7929511105
2005,2018-12-01T10:01:33Z,44395.13890647118,-1437305.825976456
2005,2019-02-01T01:00:13Z,32151.725772727128,-1436926.2362040882
2005,2019-02-01T11:00:03Z,32638.786551439378,-1436940.8528499783
2005,2019-02-01T12:00:02Z,32641.19387979492,-1436941.0728926526
2005,2019-02-01T13:00:04Z,32285.495669026677,-1436860.9702316846
2005,2019-02-01T14:00:02Z,32267.560518671446,-1436953.733555022
2005,2019-02-01T15:00:04Z,32268.20928210258,-1436951.4894177676
2005,2019-02-01T16:00:05Z,32280.933011587735,-1436948.1786203627
2005,2019-02-01T16:59:56Z,32298.236963697316,-1436974.6698195974
2005,2019-02-01T18:00:01Z,32298.186554512136,-1436972.4804891138
2005,2019-02-01T19:00:01Z,32299.039976843294,-1436972.8999963074
2005,2019-02-01T20:00:00Z,32299.109937875597,-1436976.2291172505
2005,2019-02-01T02:00:38Z,32138.288418531964,-1436974.390539482
2005,2019-02-01T21:00:05Z,32084.559197407518,-1437134.5190182643
2005,2019-02-01T22:00:06Z,32215.875537336913,-1436843.1035870381
2005,2019-02-01T23:00:24Z,32396.696848326872,-1436686.0107269618
2005,2019-02-02T00:00:59Z,32456.21662732817,-1436829.2616807248
2005,2019-02-01T03:00:52Z,32143.44277668743,-1436981.5004361426
2005,2019-02-01T04:00:29Z,32284.355650836067,-1437104.150786839
2005,2019-02-01T05:00:17Z,32364.764294116998,-1437053.071416116
2005,2019-02-01T06:00:06Z,32327.352206788382,-1437051.5627768242
2005,2019-02-01T07:00:44Z,32262.133589724002,-1437098.0282658676
2005,2019-02-01T08:00:28Z,32329.628613304994,-1436830.6603200703
2005,2019-02-01T09:00:27Z,32395.47492801978,-1436963.6107731608
2005,2019-02-01T10:00:03Z,32627.239274834446,-1436906.0691695523
2005,2019-03-01T01:00:01Z,31287.64656559054,-1436810.555265611
2005,2019-03-01T01:59:37Z,31312.271844829345,-1436804.313691024
2005,2019-03-01T11:59:29Z,34625.620465507876,-1437348.9994320606
2005,2019-03-01T12:59:28Z,34577.16981357295,-1437342.7404604957
2005,2019-03-01T13:59:27Z,34614.267155148285,-1437341.0157025883
2005,2019-03-01T14:59:20Z,34625.03488793309,-1437356.9309484898
2005,2019-03-01T15:59:25Z,34623.28261410719,-1437356.5880639178
2005,2019-03-01T16:59:26Z,34621.69358106397,-1437357.532012328
2005,2019-03-01T17:59:19Z,34301.10465034285,-1437249.3002377492
2005,2019-03-01T18:59:19Z,34243.80938288241,-1437103.2843380936
2005,2019-03-01T20:59:41Z,33658.0529211834,-1437035.324338543
2005,2019-03-01T21:59:44Z,33651.679752859825,-1437037.0129290768
2005,2019-03-01T22:59:33Z,33649.888586682355,-1437034.368013838
2005,2019-03-02T00:00:42Z,33773.487175940434,-1437102.9046234651
2005,2019-03-02T00:59:32Z,34114.84748442755,-1436787.8451075465
2005,2019-03-01T04:01:01Z,31305.058264837895,-1436809.7367081188
2005,2019-03-01T05:00:14Z,31305.896650267983,-1436861.354636581
2005,2019-03-01T06:00:12Z,32036.027328318665,-1436998.597674398
2005,2019-03-01T06:59:26Z,32324.67740279611,-1436932.1880860736
2005,2019-03-01T08:59:39Z,34260.219723576956,-1437193.826646364
2005,2019-03-01T10:59:34Z,34724.49465002431,-1437326.687669999
2005,2019-04-01T01:59:35Z,33425.49542348503,-1437182.1299229234
2005,2019-04-01T11:58:50Z,34696.35198593924,-1437256.879534101
2005,2019-04-01T12:58:35Z,34700.02917264848,-1437259.5405402468
2005,2019-04-01T13:59:27Z,34701.35410842178,-1437248.8009980386
2005,2019-04-01T14:59:33Z,34698.918640099204,-1437255.4640744957
2005,2019-04-01T15:59:05Z,34577.09407856281,-1437225.6186334377
2005,2019-04-01T16:58:34Z,34179.79152994432,-1437309.2050653482
2005,2019-04-01T17:58:32Z,34145.05461771185,-1437189.7864221376
2005,2019-04-01T18:59:24Z,33569.64846891934,-1436893.5908839328
2005,2019-04-01T19:58:35Z,33568.45205170304,-1436901.9950625226
2005,2019-04-01T20:59:17Z,33564.04155165953,-1436894.9992522774
2005,2019-04-01T02:59:05Z,33433.51043842958,-1437189.8000425855
2005,2019-04-01T21:59:06Z,33569.72120906517,-1436900.248998418
2005,2019-04-01T22:58:59Z,32826.74886533784,-1436344.263164062
2005,2019-04-01T23:58:55Z,32282.66608414715,-1436477.553501298
2005,2019-04-02T00:59:19Z,32214.479875969446,-1436659.5208512545
2005,2019-04-01T03:59:50Z,33420.598335226474,-1437183.7205870945
2005,2019-04-01T06:59:03Z,34184.27040180921,-1436808.3501255126
2005,2019-04-01T07:58:32Z,34229.977798628795,-1437132.872325228
2005,2019-04-01T08:58:55Z,34368.4737582722,-1437197.1737147626
2005,2019-04-01T10:00:56Z,34663.34924435193,-1437218.2383109462
2005,2019-04-01T10:58:45Z,34666.71614616809,-1437243.0613074861
2005,2019-05-01T00:58:15Z,34562.618392000055,-1436959.729723684
2005,2019-05-01T10:58:03Z,34757.456067142724,-1437297.1593401837
2005,2019-05-01T13:00:19Z,35385.82173031696,-1437830.32368596
2005,2019-05-01T13:59:20Z,35363.673198499455,-1437844.3163870028
2005,2019-05-01T14:58:37Z,35312.93097892763,-1437814.9164334524
2005,2019-05-01T15:58:35Z,35047.55174495405,-1437519.2521374489
2005,2019-05-01T16:58:25Z,34653.69695354086,-1437338.3489450696
2005,2019-05-01T17:58:02Z,34651.02107301359,-1437339.075785097
2005,2019-05-01T18:58:15Z,34652.6124003231,-1437341.6751650902
2005,2019-05-01T19:58:31Z,34651.58305457971,-1437340.645721392
2005,2019-05-01T01:58:03Z,34561.1721112745,-1436961.2608472107
2005,2019-05-01T20:58:38Z,34648.11046529567,-1437344.959039504
2005,2019-05-01T21:58:43Z,34171.79017769093,-1437291.6268132546
2005,2019-05-01T22:59:19Z,34208.567614998865,-1437085.6390601187
2005,2019-05-01T23:58:03Z,34158.58564369762,-1437029.1387868044
2005,2019-05-01T02:58:30Z,34559.8736375718,-1436956.8791965889
2005,2019-05-01T03:58:02Z,34561.3737763177,-1436956.0027141846
2005,2019-05-01T04:57:58Z,34588.232542924,-1436922.1364325553
2005,2019-05-01T05:58:00Z,34607.44193189997,-1436934.7100355765
2005,2019-05-01T06:58:19Z,34343.99453062278,-1437098.7799289136
2005,2019-05-01T07:58:03Z,34353.0721517548,-1437143.3536946026
2005,2019-05-01T08:58:08Z,34552.04303245205,-1437143.6647457452
2005,2019-05-01T09:58:43Z,34764.45708747418,-1437306.2269419804
2005,2019-06-01T00:57:29Z,34182.62335943958,-1437095.4832833488
2005,2019-06-01T11:58:33Z,32742.324836760123,-1437044.3835225294
2005,2019-06-01T12:57:02Z,32741.270916724203,-1437039.5738171772
2005,2019-06-01T13:57:43Z,32734.166190945532,-1437045.7072326236
2005,2019-06-01T14:58:23Z,32746.377520232967,-1437043.2532966784
2005,2019-06-01T15:58:09Z,32751.967475695856,-1437030.1086030859
2005,2019-06-01T16:57:34Z,32755.01325039141,-1437037.225044308
2005,2019-06-01T17:58:13Z,32748.303870647986,-1437040.3802528686
2005,2019-06-01T18:57:33Z,32735.52917161464,-1437032.3043507605
2005,2019-06-01T19:58:09Z,32733.458870425082,-1437030.3246885843
2005,2019-06-01T01:57:21Z,34322.87592295655,-1437239.761986327
2005,2019-06-01T20:59:25Z,33395.81910877509,-1437388.4744903073
2005,2019-06-01T21:57:50Z,34730.12787989491,-1437671.078762987
2005,2019-06-01T22:57:55Z,35191.98951517338,-1437740.9582041341
2005,2019-06-01T23:57:55Z,35300.43898724301,-1437836.2797500668
2005,2019-06-01T02:57:53Z,34358.920686120786,-1437233.0123473017
2005,2019-06-01T03:57:24Z,34332.38166044346,-1437146.496261807
2005,2019-06-01T04:57:24Z,34328.23997251391,-1437093.5953755244
2005,2019-06-01T05:58:27Z,34294.17248145497,-1436927.8649501677
2005,2019-06-01T06:57:32Z,33861.10968934742,-1436930.1017400727
2005,2019-06-01T08:58:54Z,32792.26608285047,-1436922.4353151587
2005,2019-06-01T09:57:51Z,32744.624359356178,-1437047.9774177577
2005,2019-07-01T00:57:33Z,41959.18908439235,-1436287.4774089376
2005,2019-07-01T10:57:03Z,41048.332113641474,-1436262.049930792
2005,2019-07-01T11:56:41Z,41493.964655245465,-1436201.3692759224
2005,2019-07-01T12:57:03Z,41563.62840544411,-1436168.263499537
2005,2019-07-01T13:56:34Z,41561.818248251366,-1436165.0080305832
2005,2019-07-01T14:56:32Z,41557.165205309706,-1436162.4663280891
2005,2019-07-01T15:56:35Z,41701.39476592003,-1436168.0089772372
2005,2019-07-01T16:57:10Z,42290.26544786733,-1436196.7195840797
2005,2019-07-01T17:56:41Z,42246.92634324768,-1436382.022182022
2005,2019-07-01T18:56:46Z,42247.90374815356,-1436374.3965562845
2005,2019-07-01T19:56:41Z,42245.89850559789,-1436373.3297013426
2005,2019-07-01T01:57:25Z,41973.97291166165,-1436293.8076043383
2005,2019-07-01T20:56:32Z,42248.20723473816,-1436376.7785881388
2005,2019-07-01T21:57:19Z,42247.01707800448,-1436377.7116285118
2005,2019-07-01T22:56:52Z,42043.60906360641,-1436439.3894079227
2005,2019-07-01T23:56:51Z,42122.50935901326,-1436371.8618104132
2005,2019-07-01T02:57:20Z,42092.97437407795,-1436116.8682240387
2005,2019-07-01T03:56:34Z,42102.63646700713,-1436125.2708619307
2005,2019-07-01T04:57:06Z,42094.907692243905,-1436079.2836917741
2005,2019-07-01T05:57:31Z,42092.305142907026,-1436081.2394290916
2005,2019-07-01T06:56:33Z,42096.82760197776,-1436115.9883401224
2005,2019-07-01T07:56:40Z,42069.04525057225,-1436081.5867869281
2005,2019-07-01T08:57:55Z,41928.98351147152,-1436066.2348834353
2005,2019-07-01T09:56:32Z,41535.504320379485,-1436244.4660473564
2005,2018-08-01T00:04:05Z,41410.07474083098,-1436933.436283784
2005,2018-08-01T10:04:20Z,41470.567191394155,-1435893.5569339432
2005,2018-08-01T13:03:56Z,41229.402019927504,-1436353.7775157096
2005,2018-08-01T14:04:05Z,41219.66253109503,-1436352.6653734648
2005,2018-08-01T15:04:05Z,41230.558253764684,-1436353.0361309284
2005,2018-08-01T16:04:39Z,41027.21187940448,-1436595.0944521644
2005,2018-08-01T17:04:12Z,41252.35312237021,-1436738.9736210168
2005,2018-08-01T18:04:03Z,41054.97986365984,-1436992.9396787684
2005,2018-08-01T19:04:31Z,41072.15866653658,-1437007.2878856238
2005,2018-08-01T01:04:23Z,41708.20848050884,-1436902.4795072654
2005,2018-08-01T20:03:58Z,41075.40269015333,-1437013.4701280072
2005,2018-08-01T21:04:20Z,41126.366659507745,-1437054.8881614786
2005,2018-08-01T22:04:03Z,41405.96171592068,-1436935.9518324584
2005,2018-08-01T23:04:12Z,41662.07953585965,-1436955.2666498686
2005,2018-08-01T02:04:32Z,42288.92574014302,-1435837.1175618125
2005,2018-08-01T03:04:03Z,42268.40070288652,-1435784.4214791718
2005,2018-08-01T04:04:36Z,42254.26282920441,-1435791.8381140109
2005,2018-08-01T05:04:16Z,42137.089183681644,-1435722.1701583029
2005,2018-08-01T06:04:31Z,41949.197271538455,-1435669.3420377127
2005,2018-08-01T07:04:09Z,41922.27660439464,-1435720.721506689
2005,2018-08-01T08:04:12Z,41797.77068040155,-1435952.9340986663
2005,2018-08-01T09:03:57Z,41796.57466947304,-1435959.5209942358
2005,2019-08-01T00:56:31Z,34875.777691177616,-1437445.0553287496
2005,2019-08-01T10:56:15Z,35077.90390908926,-1437442.0077481098
2005,2019-08-01T11:56:59Z,35358.43515107172,-1437573.4459379637
2005,2019-08-01T12:56:02Z,35369.155482442235,-1437572.6493679916
2005,2019-08-01T13:56:07Z,35357.38520001708,-1437571.8183273869
2005,2019-08-01T14:56:04Z,35357.13745884349,-1437577.629145347
2005,2019-08-01T15:56:19Z,35370.53656132335,-1437570.5878328294
2005,2019-08-01T16:56:32Z,35365.72113775095,-1437574.9426668724
2005,2019-08-01T17:56:04Z,35366.975757836924,-1437574.618602539
2005,2019-08-01T18:56:06Z,35362.937429630074,-1437574.4390949341
2005,2019-08-01T19:56:04Z,35365.962977451854,-1437575.8347447915
2005,2019-08-01T01:56:03Z,34737.562561367144,-1437457.0103277995
2005,2019-08-01T20:56:37Z,33148.24455251234,-1437246.8618060232
2005,2019-08-01T21:57:04Z,33582.81644692278,-1437309.5262003157
2005,2019-08-01T22:57:33Z,33880.92578736273,-1437487.841730126
2005,2019-08-01T23:56:20Z,34041.8553878002,-1437502.0119268394
2005,2019-08-01T02:56:05Z,34841.00573305664,-1437457.6407974632
2005,2019-08-01T03:56:06Z,34816.7262691407,-1437476.289697001
2005,2019-08-01T04:56:36Z,35405.359317775255,-1437590.5141125321
2005,2019-08-01T05:57:18Z,35461.368777986085,-1437630.1178014383
2005,2019-08-01T06:56:38Z,35478.58370305305,-1437610.4027086755
2005,2019-08-01T07:56:04Z,35971.54290235112,-1437642.1334285887
2005,2019-08-01T08:57:37Z,35971.85194010232,-1437638.466816752
2005,2019-08-01T09:56:22Z,35349.4943764591,-1437463.1409711835
2005,2018-09-01T00:03:34Z,41557.73753813087,-1436960.8571646442
2005,2018-09-01T10:03:34Z,41223.97805320788,-1436353.0166771812
2005,2018-09-01T11:03:22Z,41221.674636243486,-1436358.945724123
2005,2018-09-01T12:03:36Z,41228.97721828366,-1436354.837040195
2005,2018-09-01T13:04:03Z,41220.705743226514,-1436348.8654459182
2005,2018-09-01T14:03:20Z,41216.34232147419,-1436353.456787583
2005,2018-09-01T15:03:32Z,41345.57644242628,-1435955.5020180645
2005,2018-09-01T16:03:23Z,41556.065986747286,-1435298.7079122723
2005,2018-09-01T17:03:21Z,42090.433737696265,-1435337.22478502
2005,2018-09-01T18:03:25Z,42089.98285511581,-1435324.8321264351
2005,2018-09-01T19:03:20Z,42092.2602087234,-1435327.7167607155
2005,2018-09-01T01:03:39Z,42130.86003164714,-1437005.232901606
2005,2018-09-01T20:03:21Z,42092.04242529131,-1435322.660272227
2005,2018-09-01T21:03:49Z,42171.63068110146,-1435209.6069559283
2005,2018-09-01T22:03:30Z,42472.3317474896,-1435324.9079231133
2005,2018-09-01T23:03:31Z,42576.37177388223,-1435342.4014423129
2005,2018-09-01T02:04:04Z,42232.88721378028,-1437045.838903223
2005,2018-09-01T03:03:33Z,42839.34532173329,-1437242.6636390802
2005,2018-09-01T04:03:32Z,43207.981001252294,-1437286.2759687963
2005,2018-09-01T05:04:21Z,43165.86978620947,-1437208.248452978
2005,2018-09-01T06:03:32Z,43007.01834194687,-1437277.49600158
2005,2018-09-01T07:04:14Z,42708.703935495265,-1437336.4546792577
2005,2018-09-01T08:03:26Z,42095.92272531003,-1437286.8804326905
2005,2018-09-01T09:04:52Z,41229.178722821816,-1436354.2395363508
2005,2019-09-01T00:56:15Z,42879.868525135746,-1437245.9027230896
2005,2019-09-01T12:55:33Z,42181.84353833818,-1436609.9933774946
2005,2019-09-01T13:55:20Z,42181.412181496635,-1436605.8618379934
2005,2019-09-01T14:55:41Z,42180.65818207043,-1436605.6790005348
2005,2019-09-01T15:55:56Z,42196.965127059,-1436636.5696632904
2005,2019-09-01T16:55:20Z,42193.40825443744,-1436638.567591775
2005,2019-09-01T17:55:23Z,42194.65581175584,-1436640.659051089
2005,2019-09-01T18:55:23Z,42200.872674808714,-1436636.0285337665
2005,2019-09-01T19:55:06Z,42205.00116091027,-1436632.1477781348
2005,2019-09-01T01:56:07Z,43363.67288240492,-1437352.0175213628
2005,2019-09-01T20:55:26Z,42131.19248253439,-1436755.6393840606
2005,2019-09-01T21:55:50Z,41966.01438118649,-1436537.9206332883
2005,2019-09-01T22:55:26Z,42368.72512183995,-1436530.7198947563
2005,2019-09-01T23:55:47Z,42685.16944207015,-1437028.461023251
2005,2019-09-01T02:56:04Z,43363.45795248177,-1437349.7712406344
2005,2019-09-01T03:55:44Z,43316.07064771825,-1437377.462763961
2005,2019-09-01T04:55:34Z,43363.58947976739,-1437346.724838656
2005,2019-09-01T05:55:35Z,43187.87734089431,-1437360.8719078994
2005,2019-09-01T06:55:41Z,42748.65794409238,-1437525.2756469354
2005,2019-09-01T07:55:30Z,42495.632738803455,-1437510.8593753628
2005,2019-09-01T08:56:07Z,42162.24624301881,-1436757.1664026817
2005,2019-09-01T09:55:20Z,42176.80088584728,-1436607.9468619344
2005,2019-01-10T01:01:14Z,32133.566565209105,-1436803.665590781
2005,2019-01-10T11:01:23Z,34698.35927182595,-1437252.8446796928
2005,2019-01-10T15:00:32Z,34737.4481010608,-1437275.8043809463
2005,2019-01-10T16:00:34Z,34602.54063363273,-1437402.938200894
2005,2019-01-10T17:00:32Z,34582.55104661522,-1437342.821512147
2005,2019-01-10T18:00:33Z,34624.98078264213,-1437356.3778760182
2005,2019-01-10T19:01:03Z,34478.3874994448,-1437354.9651816064
2005,2019-01-10T20:00:48Z,34471.39536310177,-1437355.7039527053
2005,2019-01-10T02:01:20Z,32133.50708009968,-1436805.4032941067
2005,2019-01-10T21:00:56Z,34372.58595043666,-1437333.985714593
2005,2019-01-10T22:00:33Z,34369.9408461868,-1437142.1652474876
2005,2019-01-10T23:00:39Z,34262.545982044285,-1437091.5379978071
2005,2019-01-11T00:00:42Z,34256.28883026371,-1437041.4642578345
2005,2019-01-10T03:02:11Z,32159.068508983466,-1436990.022484079
2005,2019-01-10T04:01:34Z,32523.322259030072,-1437011.68737428
2005,2019-01-10T05:00:58Z,32496.409769610495,-1437032.7493772455
2005,2019-01-10T06:00:45Z,32413.770884725713,-1437121.73894178
2005,2019-01-10T07:01:17Z,32853.79030561929,-1437385.437783585
2005,2019-01-10T08:00:54Z,34302.21467289342,-1437262.6525237348
2005,2019-01-10T09:00:36Z,34580.98536545924,-1437365.6686453207
2005,2018-10-10T01:03:03Z,44367.09137847478,-1434012.1948358135
2005,2018-10-10T11:02:31Z,44446.05388542521,-1434368.322245218
2005,2018-10-10T12:02:49Z,44438.14644934824,-1434366.5816138773
2005,2018-10-10T13:02:35Z,44436.867765573064,-1434367.3336852198
2005,2018-10-10T14:02:32Z,44440.202463604226,-1434365.685304665
2005,2018-10-10T15:02:34Z,44441.30713347887,-1434374.2659956927
2005,2018-10-10T16:02:32Z,44442.545056879695,-1434372.3739342953
2005,2018-10-10T17:02:32Z,44441.28498725842,-1434370.767342503
2005,2018-10-10T18:02:29Z,44448.60573529628,-1434372.032104079
2005,2018-10-10T19:02:49Z,44444.475497098196,-1434365.6086346793
2005,2018-10-10T20:02:34Z,44444.29607967816,-1434369.67093383
2005,2018-10-10T02:03:58Z,44535.18115326422,-1432797.797871217
2005,2018-10-10T21:03:04Z,44710.754918925835,-1434787.5165837791
2005,2018-10-10T22:02:35Z,45288.481135782255,-1435492.7787989192
2005,2018-10-10T23:02:46Z,45674.32345309485,-1435451.6270195697
2005,2018-10-11T00:03:25Z,46127.74634669747,-1434693.81107953
2005,2018-10-10T03:03:01Z,44385.10413964837,-1434040.0944546831
2005,2018-10-10T04:03:20Z,44383.6466663126,-1434023.781698852
2005,2018-10-10T05:02:55Z,44574.23774329412,-1434128.6484304985
2005,2018-10-10T06:02:41Z,44640.88946826486,-1434095.5118815
2005,2018-10-10T07:03:25Z,44659.91592233071,-1434090.8440126395
2005,2018-10-10T08:03:31Z,44580.87517118357,-1434118.0383677396
2005,2018-10-10T09:03:03Z,44328.75667377982,-1434344.147277591
2005,2018-10-10T10:02:33Z,44444.435945332945,-1434367.572229648
2005,2019-10-10T01:56:12Z,42599.99192634335,-1437011.7475685633
2005,2019-10-10T12:55:15Z,41514.88989007232,-1436593.7842924767
2005,2019-10-10T13:55:32Z,40776.031063492694,-1436763.279270657
2005,2019-10-10T14:55:05Z,40832.24564067697,-1436774.2770952326
2005,2019-10-10T15:55:07Z,40284.22007781923,-1436745.4644004556
2005,2019-10-10T16:55:10Z,40092.04882071156,-1437060.3620048915
2005,2019-10-10T17:55:10Z,40089.57613378253,-1437148.5325753891
2005,2019-10-10T18:54:52Z,40090.24477082371,-1437147.5301720765
